review_id,source_url,lecture_id,course_name,professor,semester,rating,raw_review_text,workload_label,teamwork_load_label,grading_strictness_label
103684-067,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,22년 1학기 수강자,5,오프라인+한국어수업+팀플없음+개인 과제 4번+기말고사 출석 10% 과제 60% 기말고사 30% 한국어 수업이라서 넘 좋았고 교수님이 은근 귀여우심 그래픽스 관심있으시면 꼭 들어보세요! 과제가 좀 어렵긴 한데 악명높은거에 비해 할만함 힘들게 다 구현했는데 레포트 형식때문에 감점당하지 말고 감점사항 잘 확인하세요 과제 평균은 80점정도였고 추가구현 안해도 과제점수는 100점 넘길수있을듯 저는 과제 거의 만점받아놓고 기말 망해서 A나옴.. 교수님께서 자세히 설명해주시는 타입이 아니라서 이해가 잘 안될수있음 한번에 이해 안되는게 정상이니 걱정하지마세요.. 기말고사는 부분점수 없는 단답형+서술형 10문제,,,
103684-068,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,21년 2학기 수강자,5,"과제 난이도가 어렵지만.. 과제도 만점을 못 받았거나, 파이널 팀 프로젝트 발표때 다른 팀과 너무 비교되어서 민망할 정도였는데 에쁠을 주셨습니다.. 눈물이 나요",,,
103684-069,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,21년 2학기 수강자,3,과제랑 프로젝트가 상당히 어렵습니다 그래도 열심히 버티다 보면 절반 가까이가 드랍해서 학점은 잘 나온 과목 안 그런 과목은 없겠지만 이 과목은 잘 하는 사람과 못하는 사람의 실력 편차가 어마어마 합니다,,,
103684-070,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,21년 2학기 수강자,5,강의들으면 뭔소린가 싶은데 과제 끙끙대면서 해내고 다시 내용보면 아 그게 그소리였구나 싶음. 각 내용마다 소스를 제공해 주시기도 하고 해서 시각적으로 학습을 하고 결과도 눈으로 확인이 가능. 어렵지만 재미있었다,,,
103684-071,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,21년 2학기 수강자,5,학부생 때 들을 수 있는 가장 어려운 강의다. 프로젝트를 해야하는데 절반 가량이 드랍한다. 그래도 배워가는게 많다.,,,
103684-072,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,21년 2학기 수강자,5,시험기간 1주일전에 프로젝트 마감이라 다른시험공부에 영향을안줌. 과제완성됐을때 시각적으로 만족도가 다른과목들보다 높다 채점기준도 굉장히구체적이라 감점되어도 할말이없었다.,,,
103684-073,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,21년 2학기 수강자,5,아무래도 수업을 오래 진행하셔서 그런지 강의도 빨리 올라오고 과제 점수 기준이 명확하고 채점도 1주내로는 되서 수업을 듣는데 굉장히 편했습니다! 성적평가는 과제4개와 게임 프로젝트로 진행하는데 코드 짜는거뿐만 아니라 발표 비디오도 만들어야 하기떄문에 미리 준비하시면 편하게 하실수 있습니다,,,
103684-074,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,21년 2학기 수강자,5,개꿀입니다 과제도 어렵댓는데 해보니가 할만하고 다들 비슷비슷해서 재밌는거같네요,,,
103684-075,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,21년 1학기 수강자,5,"게임을 좋아한다면, 그래픽에 관심이 있다면 반드시 들어야 할 과목. 과제가 어느정도 난이도가 있는 편이지만 수업을 잘 들었다면 ppt다시 읽어보면서 충분히 구현할 수 있다. 거의 노베이스 상태에서 구현해야 하는 첫번째 과제가 가장 어렵다. 대학교 6학기 통틀어 가장 재미있었던 과목.",,,
103684-076,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,21년 1학기 수강자,5,과제가 4번 나오는데 첫 번째 과제만 좀 오래 걸리고 나머지 과제는 그냥 저냥 할만 하다. 기말 프로젝트가 있는데 팀원은 3명까지 모을 수 있어서 아는 사람이랑 같이 수업 들으면 편함. 4개의 과제는 사실 거의 대다수의 학생이 구현해내기 때문에 편차가 심하게 갈리지는 않는다. 그래서 기말 프로젝트가 제일 중요한데 팀원들과 잘 상의해서 점수 주는 부분 위주로 구현하여 제출하면 점수는 잘 주시는 듯 하다. 무엇보다도 재밌음. 구현 하는 대로 눈에 보이고 애니메이션 돌아가고 하는 거 보면 신남.,,,
103684-077,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,21년 1학기 수강자,5,"태양계 모델 만드는 과제까지 총 4개가 나옵니다. 추가구현하면 점수 더 주고, 저는 전부 다 추가구현을 어느정도 했습니다. 평균이 100점을 넘으니 추가구현은 거의 필수라고 생각하시는게 좋아요. 팀 프로젝트에 공을 많이 들여야 합니다. 게임 만들기인데 재밌기는 해요. 팀원들이랑 소통 잘 하는게 중요할 것 같아요. 친구랑 같이 듣는게 best입니다. 중간 기말은 없습니다. (하지만 그 이상의 노력이 팀 프로젝트에 들어갑니다.) 학점은 잘 챙겨 주신 것 같습니다.",,,
103684-078,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,21년 1학기 수강자,4,수업이 굉장히 체계적이다. 과제의 난이도는 쉽지는 않지만 점수를 주는 항목이 명확하고 사용할 수 있는 소스를 많이 주셔서 열심히 변형하다보면 완성되는 느낌? 과제가 2주마다 있어서 빡빡한데 모두가 점수를 잘 받아서 마지막 과제와 팀프로젝트는 평균이 100점이 넘었다. 모두가 잘하므로 기본점수에 만족하지말고 꼭 추가구현해서 점수를 더 받아야할듯... 필자는 이번에 c++을 처음 써봤는데 이 과목을 가장 우선순위로 두고 열심히 했고 A+받았다.,,,
103684-079,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,21년 1학기 수강자,5,"본인 3학년 기준으로, 가장 흥미로운 주제로 가장 복잡한 것을 만들어야 하는 과목. - 시험을 보진 않지만, 게임 제작 프로젝트에 다른 과목 하나의 시험 공부와 프로젝트를 합친 것에 상응하는 노력을 들였음. - C++에 익숙하면 익숙할수록 좋음. 본인의 구현 능력 매우 중요.",,,
103684-080,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,21년 1학기 수강자,5,"뭔가,,, 뭔가 흥미롭고,,, 뭔가 빡치고,,, 뭔가,,, 형용키어려운 이 뭔가,,",,,
103684-081,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,21년 1학기 수강자,5,눈에 보이는 결과물이 나와서 할만함 교수님이 하라는대로 하면되고 어렵게 생각하지 마세용,,,
103684-082,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,20년 2학기 수강자,3,"플젝이 열심히 한다기 보단, 잘하는 사람이 잘 받는다는 느낌 받았어요. 나머지는 편했습니다.",,,
103684-083,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,20년 2학기 수강자,5,학점은 잘주시는것 같아요. 추가구현 안해도 프로젝트 좀 빡빡하게하면 A는 받아가는듯해요. 그래서 중간고사 끝나고부터 구상하고 바로 구현 계속 해야해요.,,,
103684-084,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,20년 2학기 수강자,5,코딩에 자신있으시면 녹화강의+과제100%는 꿀강이라고 생각합니다. 혼자서 뭔가를 해보려고 하는것보단 교수님께서 제공해주시는 자료(소스와 ppt)들을 잘 활용하는것이 제일 중요합니다. 한 학기 커리큘럼이 잘 짜여있어서 강의 퀄리티가 좋습니다. 또 시험이 없다보니 기말 전주에 과제가 끝나서 스케줄 관리하기도 좋았어요. 다만 그래픽스에 어느정도 관심 있는 학생들만 수강하다보니 과제 평점이 좀 높은것같네요...,,,
103684-085,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,20년 2학기 수강자,5,"교수님 친절하시고 수업도 알차고, 과제도 학생들이 공부하면 할만한 수준으로 내주심. 프로젝트도 게임만드는 건데 할만함. 과제나 프로젝트에 대한 설명이 잘되어 있고, 쉽게 접근할 수 있도록 참고자료가 많음. 하지만 그런 만큼 다른 학생들도 잘하기 때문에 좋은 학점을 위해서 어느정도는 노력해야 합니다!",,,
103684-086,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,20년 1학기 수강자,5,다들 어렵다고 해서 디게 쫄았었는데 생각보다 어렵지 않고 시간 들이는 만큼 잘 나옵니다. 코로나때문에 시험 대체로 추가 과제 나온건 정말 어려웠음 프로젝트 꿀잼,,,
103684-087,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,20년 1학기 수강자,4,c++은 무조건 잘 알고 가시는게 좋습니다. 팀플은 혼자하지 마시고 왠만하면 팀웤 잘 맞는 분들 구하셔서 같이 하시는게 좋을 겁니다. 고인물들이 많고 제가 실력이 안좋아서 좋은 학점을 받지는 못했지만 그래픽스를 배우기에는 좋은 과목인 것 같습니다.,,,
103684-088,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,20년 1학기 수강자,5,이번 학기 최초로 온라인으로 진행하셨는데 크게 부족한 점은 없었던 것 같습니다. 원래는 기말시험에 과제 3개에 팀과제 1개라고 들었는데 이번학기는 학생들 투표를 통해 기말 시험을 추가 과제로 대체했습니다. 교수님이 많이 부지런하신 것 같습니다. 2주뒤에 열리는 강의를 미리 업로드하시기도 하고... 과제 점수도 비교적 빠르게 나오는 편입니다. 과제는 서로 연결되는 부분이 어느 정도 있기에 처음만 잘하시면 아마 뒤이어 나오는 과제들은 수업 잘듣고 PPT 잘 보면서 하면 아마 큰 문제는 없을 겁니다. OpenGL로 강의를 진행하시는데 C++을 잘 모르시면 아마 과제하기 힘드실 듯. 팀과제 같은 경우는 다른 분들 강의평에 적혀있는 대로 게임 만드는 프로젝트입니다. 최대한 사람 많이 모여서 하는게 좋은 이유가 점수주는 평가 항목이 여러가지가 있고 난이도가 조금씩 있는 항목들 때문에 혼자서 하려면 그래픽스에 올인하셔야 점수 잘 받으실 수 있을겁니다. 되도록이면 아는 분들과 팀을 이룰 수 있게 같이 수강하시는 걸 추천합니다. 난이도는 좀 있지만 의외로 생활에서 많이 접하게 되는 그래픽스에 관해서 많이 알아갈 수 있는 과목이었습니다.,,,
103684-089,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,20년 1학기 수강자,5,"첫 과제가 좀 어렵고, 이후에는 할만 합니다. 교수님이 수업도 열심히 잘 해주십니다",,,
103684-090,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,20년 1학기 수강자,5,"이번엔 코로나 바이러스 때문에 시험 안 치르고 팀과제 몰빵(36%)에 개인과제 4개(1,2,3-13%, 4-15%) 나왔는데 C++ 경험 있으면 크게 안 어렵고 선형대수학 사전지식도 벡터 및 매트릭스 개념 정도만 알면 됩니다. 솔직히 이 수업이 왜 악명 높은지는 잘 모르겠습니다. 개인과제는 크게 어렵지 않고 하루정도 시간 투자하면 만들 수 있는 정도입니다. 팀과제로는 게임 만드는 건데 1명이 만들건 3명이 만들건 점수 똑같으니 어떻게든 3명 찾아서 팀과제하는게 가장 좋습니다. 팀과제 기간이 한달 정도인데 시간이 많이 걸리고 따로 공부해야하는 부분도 있어서 팀 구성 이후부터 바로 계획 들어가서 꾸준히 하는걸 추천합니다. 전 3명끼리 서로 으쌰으쌰해서 정말 재밌게 했는데 이걸 혼자 한다면 끔찍했을거 같다는 생각이 듭니다...",,,
103684-091,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,19년 2학기 수강자,4,일반 과제는 시간 투자하면 할만함. 시간은 되게 넉넉하게 주심 조별 과제 난이도를 자기가 설정하기에 어느정도 어려운걸 하는 것을 추천. 누가봐도 전 과제 이용해서 대충 해먹은 애들은 점수 못받은듯,,,
103684-092,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,19년 2학기 수강자,5,"컴퓨터 그래픽스, 게임엔진에 대해서 관심이 있다고 한다면 정말 최고의 자료와 함께 친절한 강의를 들을 수 있다. 할 것은 게임 기말 프로젝트를 포함해서 적지 않은 편이지만 컴퓨터 그래픽스 관련해서 거의 탑급의 교수님이 제대로 알려주시는 수업을 들을 수 있어서 좋았다. 만약 컴퓨터 그래픽스에 아무런 관심이 없고 학점만 받고 싶다면 다시 한번 생각해보는 것도 좋을 것 같다.",,,
103684-093,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,19년 2학기 수강자,3,내가 다녔던 학기에 컴그 괴물들이 많은지 그래서인지는 모르겠지만 쉽지 않은 과목이었습니다.. 수업 적당히 들으면 과제와 게임 만들기 프로젝트는 할만 하지만 시험은 적당히 들어서는 맞히기 힘들 수 있습니다. 시험은 주관식 10문제로 나오고 직관적인 문제가 많아서 용어를 제대로 외우는게 중요합니다. 추천이냐 비추냐하면 저는 컴그에 공부하고 싶다면 추천입니다.,,,
103684-094,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,19년 2학기 수강자,3,과제 난이도 조절 대실패. 시험 난이도도 그런거 같음.,,,
103684-095,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,19년 2학기 수강자,5,교수님이 강의평가에 민감하셔서 학생들이 대부분 안하는 과제는 아예 빼버리시기도 하고 수업도 하나하나 친근하게 설명해주시는데 솔직히 수업 들을때는 조금 이해가 잘 안가는 부분이 있었지만 그래도 다시 복습하고 시험공부할때는 꽤 할만한 편이고 양도 매우 적당한 편입니다. 과제는 맨처음에 그래픽과 관련된 코드이다 보니 익숙하지 않아서 어렵게 느껴질 수 있는데 그 때만 이겨내고 나면 거의 어려운것 없습니다. 70%는 교수님이 어떻게 해야하는지 설명 다 해주셨네요. 학기 프로젝트로 게임을 하나 만들어야하는데 너무 어렵게만 생각하지 않고 교수님이 수업 중간중간에 어떤 어떤 형식이 좋다!라고 말씀하시는 거 잘 캐치해서 만드시면 큰 문제는 없을겁니다. 수업도 월9시 3시간연강 수업이었지만 항상 30분정도 일찍 끝내주시고 중간에 쉬는 시간도 꼭 가지시기 때문에 수업듣는게 그렇게 힘들진 않았으니 꼭 참고하시기 바라요!,,,
103684-096,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,19년 1학기 수강자,5,전공자인데 C++ 자신있다면 적극 추천한다. 내용 당연히 어렵고 시험도 적당히 어렵다. 과제 매우 어렵다. 다만 교수님이 매우 좋으시다. 킹갓길 교수님과 함께라면 모든 것을 할 수 있다. 야 너두 그래픽스 할 수 있어,,,
103684-097,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,19년 1학기 수강자,5,"개인과제 3개에 팀플과제 하나인데 첫번째 과제에서 c++로 입문하는게 많이 빡세고, 그 이후부터는 무난하게 가능함. 팀플과제는 게임 만드는건데 엄청나게 잘만드는 팀도 있고, 아얘 안내는 팀도 굉장히 많음. 이거는 순전히 실력이랑 아이디어로 알아서 승부해야함. 이 과목의 가장 장점이 시험공부하기 매우 좋은거임. 수업의 반밖에 시험에 안나오고, 그 내용도 ppt에 전부 다 있기 때문에 중간기말 모두 ppt 달달 외우면 무난히 볼 수 있음.",,,
103684-098,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,19년 1학기 수강자,5,이번 학기 가장 재밌었던 수업임 과제나 팀플이나 어려울 수 있으나 교수님 수업 자료에 다 나와있음 잘 조합하고 구글링 잘 하면 다 할 수 있음 근데 코딩 처음 한다거나 그러면 듣지 않는 것을 추천 최소 C++ 쓰는 수업 수강하고 듣길,,,
103684-099,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,19년 1학기 수강자,5,"솔직히 악명 왜 높은지 모르겠음... 과제는 죄다 알려주셔서 쉽게 할 수 있고, 프로젝트가 있긴 했는데 미리 같이 듣는 친구 있으면 재밌게 할 수 있음. 일단 그래픽스 과목 특성상 화면에 계속 뭔가 보여서 재미가있어서 과제를 재밌게 할 수 있고 그렇게 어렵지도 않음 딱히... 이미 다 짜서 주시기 떄문에... 시험은 그냥 PF느낌이긴한데 그래도 어렵게 나오지않고 PPT잘보고 가면 잘볼수있음",,,
103684-100,https://everytime.kr/lecture/view/103684,103684,컴퓨터그래픽스개론,이성길,19년 1학기 수강자,5,선형대수학이랑 C++ 미리 공부하고 들어라. 과제 1 2 3은 자기가 C++이랑 선형대수학 잘한다 싶으면 6시간 내로 구현 가능. 반대로 잘 못한다 싶으면 미리미리 해둬라. 이전 과제에서 내용이 이어지는 거라 한 번 못하면 쭉 못한다고 봐야 함. 그리고 렌더링 쪽 말고 다른 부분도 잘 짜야 함. 과제 1 공튀기기에서 공 튀기는 물리 파트를 잘못 짜서 감점 받는 사람들 많아서 과제 3개 만점 받기 은근 힘듦. 그리고 과제 요구조건 잘 봐라. 화면 크기 깜박하고 안바꿔서 감점 나오는 사람도 있고 별의 별 이유로 감점 받는 경우 많음. 팀플은 게임 만들기인데 2인 1조나 1인 1조로 마음대로 팀 짜면 됨. 과제 3에서 배운 내용 이외에 이것저것 추가로 공부해서 구현에 써먹어야 함. 오디오 라이브러리도 써야 하니 미리미리 해두는 게 정신건강에 좋다. 나는 3일만에 만드느라 쓰러지는줄.... OpenGL 3 이상의 모던 OpenGL을 쓰니까 인터넷에 널린 2.0 버전대 코드는 쓸모 없다. 미리 공부할 거면 되도록 4 이상의 버전 위주로 공부하셈. 채점은 윈도우의 경우 비주얼 스튜디오에 NVIDIA GPU 기준으로 채점함. 리눅스 코드도 받는데 mac용 코드는 안받음. 시험은 개념 이해 및 용어 암기 위주임. 쉽다면 쉽고 어렵다면 어려울듯. 수학적으로 어떻게 계산해야 하는가도 물어보니 행렬 계산에 능통해야 수월함. 수업은 그래픽스쪽 흥미 있으면 재미있는데 아닌 사람들은 좀 난해할듯.,,,
2315315-001,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,26년 1학기 수강자,2,"과제가 모델 학습시켜서 단어 틀린 거 정규화하는 건데, 학습 시키는 법도 모르고 GPU도 없고.... 그 와중에 이 내용으로 논문 작성도 해야함. 연구 안 해본 학생에게는 너무 가혹한데 이게 30점짜리 과제임.",,,
2315315-002,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,26년 1학기 수강자,1,"의외로 출석에 굉장히 후함 교수 재량 휴강 ㅈㄴ많음 ㅋㅋ 출석 대체용 행사도 많아서 걍 수업 안듣고 저거 참여하는게 훨씬 이득 인터뷰 수업 별로라는 말 많은데 걍 수업 안가면 그만임 과제는 ㅈㄴ힘듦 무슨 모델 만들고 보고서 쓰는 팀플인데, 외국인 2병 랜덤 걸려서 망함 걍 혼자함 시험은 족보 다 공개하고 치팅페이퍼까지 ㄱㄴ 성적 잘 준다니깐 믿어볼게",,,
2315315-003,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,26년 1학기 수강자,2,대체 왜 인터뷰 시간에 학생들을 비꼬는 걸까 그리고 대체 과제가 본인이 가르친 인공지능개론과 어떤 상관이 있다는 걸까ㅋㅋㅋㅋ.. 도저히 이해할 수 없는 과목,,,
2315315-004,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,26년 1학기 수강자,4,악평에 비해서는 들을만함 다만 인터뷰때 가끔 비꼴 때가 있음 야지 먹어도 학생들은 별 생각 안 하니까 나가서 점수 따세요,,,
2315315-005,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,26년 1학기 수강자,3,수업을 온라인으로만 진행하셔요 인터뷰 세션 부담스럽지만 교수님이 원하시는 핵심만 잘 말하면 잘 주셔요,,,
2315315-006,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,26년 1학기 수강자,3,플립러닝으로 진행 인터뷰 세션을 오프라인 때 하는데 부담됨,,,
2315315-007,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,26년 1학기 수강자,2,인터뷰 세션 좀 스트레스 받음 영어도 알아듣기가 어려움,,,
2315315-008,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,26년 1학기 수강자,3,수업에 코딩 더 하시면 좋을 것 같아요. 그리고 인터뷰는 너무 많아요..,,,
2315315-009,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,3,플립러닝이라 하고 실제 강의도올리고 수업도하는 교수님들이 많은데 이분은 진짜 플립러닝을 하심. 강의듣고 오면 한명씩 처형대로 올라가게되니 다들 잘준비해가시길 참고로 저는 뽑기운이 좋은편이라 한번도 발표 안하고 A+ 받았습니다. 발표 감점 안당하고 퀴즈 평균이상에 시험잘보면 충분히 성적받을듯.,,,
2315315-010,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,4,"교수님이 수업 시간에 굉장히 많은 다양한 이야기를 하시는데 그래서 호불호가 갈리는 수업 방식이라고 생각합니다. 시험은 2번 보는데 중간고사보다 기말고사가 어려우니 중간고사를 잘 봐두면 좋습니다. 과제도 2,3개 존재했었는데 난이도가 조금 있는 편이었던 것 같습니다.",,,
2315315-011,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,1,"A+을 받아도 불쾌한 과목 학점치료가 불가능한듯 수업 커리큘럼은 GPT를 시켜도, 굴러다니는 책을 그대로 빼껴도 이것보단 나을듯... 이건 뭐 제비뽑기로 목차를 정한건지 과제에선 수업 내용과 하나도 관련없는 과제를 내고, 자기가 보기에 마음에 안들면 GPT 표절을 근거로 시험주에 불러내서 인터뷰를 시킴 수업시간엔 이상한 질문으로 엄청 꼽주고 그거 시험문제에 냄. 족보를 많이 타는 것 같아보여도 시험 점수에서 35점 정도 밖에 안됨. 그래도 외워갈 수 밖에 없음",,,
2315315-012,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,4,인터뷰 세션 비중이 커서 중요함 성실히 참여하면 a는 무난히 받을듯 과제와 기말고사의 변별력이 없어 a+을 노리기는 어려웠음,,,
2315315-013,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,2,장점: 인공지능이 싫으시면 인공지능에 대한 배움없이 날먹 가능한 수업입니다. 학점도 잘 줍니다. 출튀 잡는건 저는 좋다고 생각합니다. 단점: 그 외 전부. - academic integrity를 중시하시면서 정작 본인은 남자 여자 삼각관계 퀴즈로 인터뷰 점수 주는 등 내로남불이 심하십니다 - 이번 기말고사의 경우 기존 족보 패턴을 깨는 것은 좋으나 인공지능 문제라기보단 그냥 상식 문제에 가까워서 공부한 것이 하나도 의미가 없어졌습니다,,,
2315315-014,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,3,"매주 인터뷰하는 것때문에 스트레스 엄청 받지만, 시험 한번 보고, 족보대로 나오고, 과제도 점수를 잘 주시고, 절대평가인데 학점도 잘 주셔서 그나마.... 낫습니다. 하지만 이 수업으로 인공지능을 배운다는 느낌은 없고, 영어발음도 안 좋으셔서 이해도 안 되고, 이상한 부분에서 고집이 있으셔서 깐깐하시고..... 인터뷰가 진짜 ㄹㅇ 스트레스 엄청받아요.... 다른거 들으세요..",,,
2315315-015,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,3,흔히 말하는 얻어가는거 많고 학점짠수업 vs 얻어가는거 없고 학점 잘주는 수업의 후자를 담당하는 것 같습니다,,,
2315315-016,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,2,"이 강의가 introduction to artificial intelligence인지는 다소 의문이 듦. 차라리 각 주차마다 개인 과제가 있었다면 어떨까 싶고, 팀 과제가 BERT에 쏠린 것은 아쉬운 부분. 예컨대, mixture of gaussian, mcts, q-learning, bayesian network 등은 인터뷰 지원자도 매우 부족했고 문제로도 출제가 잘 되지 않았는데, 이러한 부분들을 공부할 모티베이션을 주는 강의가 되어야 할 것.",,,
2315315-017,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,5,시험 잘치시면 인터뷰 필요 없어요. 이번에 족보랑 다르게 나온부분이 많아서 그냥 공부하세요,,,
2315315-018,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,3,Academic integrity~ Something like that~ What i want to say is that~ Thank you for coming~,,,
2315315-019,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,4,인터뷰 세션만 피하면 되는데 신청자 받고 나머지는 랜덤이라서 부담 있음. 기말고사는 치팅페이퍼 한장 허용인데 족보 줘서 그걸로 공부하면 됨. 조별과제 부담이 꽤 있음. 중간중간 내라는 거랑 퀴즈 안 빼먹는게 좋음. 줌 세미나 참여해서 출석 점수 얻을 수 있음,,,
2315315-020,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,3,장점: 수업이 30분 이내로 끝난다 단점: 장점 빼고 다,,,
2315315-021,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,24년 2학기 수강자,2,그냥 인터뷰 걸릴까봐 무서워하면서 들었어요 오프라인 수업 유의미한지 모르겠고 그냥 뭐 적당한 과제에 적당한 난이도 시험이었지만 전 괴로웠어요,,,
2315315-022,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,2,"영상 수업은 괜찮지만 인터뷰세션이 조금 무의미하게 흘러가는 것 같고, 중요도에 비해 성적에 너무 큰 비중을 차지하는 것 같습니다",,,
2315315-023,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,1,"1. 교수의 영어 발음이 듣기 힘듦 2. 강의 방식은 플립러닝으로 영상 듣고오면 수업 1시간동안은 “인터뷰세션”이라는 것을 함. 3. 인터뷰세션 뭐냐하면 1시간동안 랜덤돌리기 해서 학생 한명을 강의실 앞으로 부름. 4. 이제부터 압박면접이 시작됨. 5. 그 주차 강의 내용을 영어로 물어봄. 틀린 답 말하거나 대답 못하면 점수 마이너스 됨. 6. 대답을 잘하면 꼬리질문, 못하면 공개망신 힉생 주도 참여형 수업을 듣기 원한다면 강추",,,
2315315-024,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,4,인터뷰만 열심히 받으면 시험 개박아도 성적이 나오는 신기한 과목 출튀하면 큰일남,,,
2315315-025,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,5,수업때 무작위로 인터뷰 세션 진행하시는데 그것만 피하면 꿀강. 수업도 매번 빨리끝내시고 플립러닝에 기말 한번이지만 족보도 다 주시고 좋습니다. 물론 기억에남는건없고 배운것도 없음ㅎ,,,
2315315-026,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,1,으아아아아아아아아아아아아아아아아아아 아우아아누루아낭,,,
2315315-027,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,2,강의력은 아쉽다 시험은 쉽다 교수님은 착하시다,,,
2315315-028,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,3,인터뷰가 너무 쫄려요. 시험은 족보대로 안내심.,,,
2315315-029,https://everytime.kr/lecture/view/2315315,2315315,인공지능개론,박진영,25년 2학기 수강자,1,그냥 뭘 가르치는 지도 모르겠고 이럴거면 그냥 온라인 수업하지 현장 수업때 boyboygirl 관계 맞추기나 하고 스트레스 받고 싶지 않으면 걍 듣지 마세요,,,
